BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 23
	and p_type like '%TIN'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AFRICA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'AFRICA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                             s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+----------------------------------------------------------------------------------------------------
   9994.58 | Supplier#000064608        | ETHIOPIA                  |   1564607 | Manufacturer#1            | CNfEH4TNM3UBuC9bjQmuoAV6ZLYH2a paJ       | 15-229-599-6397 | haggle furiously above the final, stealthy somas. furiously ironic d
   9993.73 | Supplier#000098821        | MOZAMBIQUE                |   1598820 | Manufacturer#3            | XuGzQ999LH0OZLmqL1Wo                     | 26-230-804-8608 |  carefully silent requests wake furiously ironic requests.
   9991.82 | Supplier#000013431        | MOROCCO                   |    538415 | Manufacturer#4            | ja7Y 6cwzHMj7qv0BmQ2xcj09iY              | 25-449-471-6608 | oost blithely slyly unusual requests. quickly even theodolites sleep. slyly regular 
   9990.19 | Supplier#000034607        | ALGERIA                   |    309603 | Manufacturer#2            | kEtGViTbRGliBEyi9k5qc8gIEimjBFM          | 10-106-301-1430 | across the even theodolites. even, final packages haggle. packages boost 
   9990.09 | Supplier#000079263        | ETHIOPIA                  |   1154251 | Manufacturer#2            | f26m8ZZNayibOi1lzlYKBWIBkQrUC3s,Try7i    | 15-533-754-4046 | ts integrate carefully; furiously special dolphins among the a
   9990.09 | Supplier#000079263        | ETHIOPIA                  |   1304223 | Manufacturer#2            | f26m8ZZNayibOi1lzlYKBWIBkQrUC3s,Try7i    | 15-533-754-4046 | ts integrate carefully; furiously special dolphins among the a
   9988.78 | Supplier#000040352        | MOZAMBIQUE                |   1265315 | Manufacturer#1            | TuNXhFA8IN1qmFFRg9ynBZyJ7qRv             | 26-991-201-8115 | . furiously bold sauternes cajole. instructions could ha
   9981.14 | Supplier#000078627        | ALGERIA                   |    278626 | Manufacturer#1            | YV67lTdwFYmDrN iJXQSX rtTOQZPT4ivyxYp,4  | 10-626-965-9538 |  silent ideas boost! ironic, ironic accounts outside the permanently even requests 
    9976.9 | Supplier#000021238        | ETHIOPIA                  |    771223 | Manufacturer#4            | oWyAZKomSQz6Snq94n7LBOY                  | 15-520-206-1986 | beans integrate across the blithely pending ins
   9973.11 | Supplier#000093985        | MOROCCO                   |   1143962 | Manufacturer#5            | X FXvw37hPsL                             | 25-485-151-6918 | - ironic, regular requests are furiously careful excuses. blithely unus
   9960.55 | Supplier#000079832        | KENYA                     |    254829 | Manufacturer#2            | ese OJ3icJw0eqrs8                        | 24-964-405-9207 | ts inside the even, even warthogs haggle carefully among the regular courts. ruthless packa
   9953.17 | Supplier#000087759        | ETHIOPIA                  |   1812704 | Manufacturer#5            | c,unds0yai2                              | 15-756-720-1080 | nic ideas among the foxes wake slyly carefully 
   9952.84 | Supplier#000043979        | KENYA                     |    293974 | Manufacturer#1            | teeNqllPQVWKa2b,ZFkBJt1 ZNkxX            | 24-646-253-3579 | e regular deposits. carefully brave instructions sublate q
   9952.71 | Supplier#000052637        | MOROCCO                   |   1477594 | Manufacturer#1            | K,IncryTKD                               | 25-219-893-8898 | g the furiously final Tiresias use carefully across the special deposits. carefu
   9952.33 | Supplier#000025262        | MOROCCO                   |   1300248 | Manufacturer#5            | Z8pARuZ1Il                               | 25-338-890-5189 |  unusual deposits above the slyly pending theo
   9952.16 | Supplier#000092274        | ETHIOPIA                  |   1017243 | Manufacturer#5            | zlBj0FnyTqtaM9Q                          | 15-282-366-3649 | ect slyly carefully special deposits. carefully regular dependencies against the carefully bold 
   9949.69 | Supplier#000054553        | ALGERIA                   |   1554552 | Manufacturer#1            | XOnyRaZ7rXtEhaSzHswG,IOfmKAKmhYUsGGclPO  | 10-642-883-8474 | y. bold theodolites haggle above the final ideas! furiously un
   9948.02 | Supplier#000084909        | MOROCCO                   |   1509863 | Manufacturer#2            | SWuvbvUQPTbIaRXftsQPfS04,e2              | 25-728-621-6700 | its should haggle after the ironic, pending deposits. slyly bold do
   9946.97 | Supplier#000040764        | MOROCCO                   |    590753 | Manufacturer#3            | MQssz,oDp4PaQY                           | 25-153-578-5636 | beans. requests boost furiously ironic asymptotes. accounts use carefully around the dar
   9943.06 | Supplier#000077706        | MOROCCO                   |   1527675 | Manufacturer#1            | MOaWlzNujAhbEVucmajVkq62ZaRCxpbI         | 25-348-647-2126 | ully special requests. regular theodolites across the carefully
