BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 38
	and p_type like '%NICKEL'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'EUROPE'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                |     s_phone     |                                              s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+-----------------------------------------+-----------------+-----------------------------------------------------------------------------------------------------
   9998.48 | Supplier#000073838        | FRANCE                    |   1298801 | Manufacturer#1            | m 5KL6JavtSydTzxsVHZtrmD4Ty1q0FtGbNg    | 16-551-165-1784 | to beans are ruthlessly quick packages. requests cajole blithely furiously sp
   9998.36 | Supplier#000052387        | RUSSIA                    |    752386 | Manufacturer#3            | LpdenjQxxk5PKWL9J                       | 32-501-422-8682 |  haggle slyly final deposits. slyly unusual theodolites boost bli
   9995.22 | Supplier#000047386        | ROMANIA                   |    672367 | Manufacturer#3            | yuT9CtXmek 6qG6myKjMZt                  | 29-218-916-4495 | instructions. blithely ironic theodo
   9994.66 | Supplier#000071807        | FRANCE                    |    146805 | Manufacturer#5            | ae0mc8V3kBT                             | 16-407-922-3032 |  final packages haggle against the ironic ideas. 
   9993.93 | Supplier#000011892        | FRANCE                    |    461883 | Manufacturer#2            | HD0HnP UqBVrK5y,u8Hhpj,Csn              | 16-617-681-8868 | sly express ideas. furiously unusual instructions alongside
   9993.02 | Supplier#000070471        | ROMANIA                   |     45470 | Manufacturer#1            | xVoX7PUFN3S7LwKI                        | 29-753-606-7909 | ial, regular instructions. regul
   9992.54 | Supplier#000099650        | RUSSIA                    |    249645 | Manufacturer#3            | ySI FMlh9gHkEDN6gQWf3                   | 32-971-481-2533 | ged deposits cajole carefully packages. carefully final ideas affix furiously. regu
   9990.05 | Supplier#000008890        | ROMANIA                   |    858873 | Manufacturer#3            | 6lmM3OrUukwhKXY0zqypO2qEsgj             | 29-208-398-4306 | ts. unusual deposits haggle furiously along the even
   9990.03 | Supplier#000081720        | UNITED KINGDOM            |    381719 | Manufacturer#1            | 9p,sDTmwbliPlu0EwiOvXHT1maCt            | 33-166-373-3036 |  unwind fluffily about the bold pinto beans. silent packages are acco
   9984.21 | Supplier#000035131        | RUSSIA                    |   1210118 | Manufacturer#1            | 8ef9GOD3X6JLav5H4X2XqOLICJW             | 32-993-135-7694 | ithely even deposits across the quickly pending foxes are sp
   9984.21 | Supplier#000035131        | RUSSIA                    |   1285106 | Manufacturer#5            | 8ef9GOD3X6JLav5H4X2XqOLICJW             | 32-993-135-7694 | ithely even deposits across the quickly pending foxes are sp
   9977.74 | Supplier#000021233        | RUSSIA                    |   1446190 | Manufacturer#2            | NdWiYW,vXPi8bSWczEbm                    | 32-745-113-6577 | yly carefully special theodolites. courts sleep slyly even platelets
   9972.22 | Supplier#000063539        | UNITED KINGDOM            |    138537 | Manufacturer#3            | hH22I9VOgOnS                            | 33-349-948-5173 | even, pending instructions among the furiously regular dependencies haggle agai
   9972.07 | Supplier#000087962        | ROMANIA                   |    687961 | Manufacturer#2            | UAnXeOOrnf0KW7jXcNn8sJx                 | 29-986-305-8993 |  express braids after the slyly final foxes x-ray furiously alongside of the ironic pains: carefull
   9972.07 | Supplier#000087962        | ROMANIA                   |   1912904 | Manufacturer#4            | UAnXeOOrnf0KW7jXcNn8sJx                 | 29-986-305-8993 |  express braids after the slyly final foxes x-ray furiously alongside of the ironic pains: carefull
   9971.91 | Supplier#000048639        | RUSSIA                    |     73638 | Manufacturer#5            | 7 LTOrhqpZT2j23L,jngyP84qBWnDPytw mK    | 32-858-928-4333 | old accounts wake furiously bold instructions. fluffily final foxes according to the express, unu
   9969.93 | Supplier#000041421        | GERMANY                   |   1491392 | Manufacturer#4            | sJH9kOtj0,3                             | 17-160-990-3089 | lar requests haggle closely regular accounts. even dugouts across th
   9968.41 | Supplier#000065506        | GERMANY                   |    890481 | Manufacturer#3            | n0DHOvWOYbRr6glVB                       | 17-821-708-5316 | ans. final ideas behind the furiously final instructions wake about 
   9968.41 | Supplier#000065506        | GERMANY                   |   1040495 | Manufacturer#2            | n0DHOvWOYbRr6glVB                       | 17-821-708-5316 | ans. final ideas behind the furiously final instructions wake about 
   9968.32 | Supplier#000014933        | GERMANY                   |    214932 | Manufacturer#5            | 2tqqYCKWoz5                             | 17-750-957-2495 | fully final requests: slyly final accounts do are special, express deposits. sly
   9967.45 | Supplier#000002302        | FRANCE                    |   1002301 | Manufacturer#5            | wMEzrsX2KKpTaJGE3uGEUibymG              | 16-486-165-5642 | gly carefully bold deposits. accounts nag b
   9967.45 | Supplier#000002302        | FRANCE                    |   1652269 | Manufacturer#3            | wMEzrsX2KKpTaJGE3uGEUibymG              | 16-486-165-5642 | gly carefully bold deposits. accounts nag b
   9962.57 | Supplier#000034645        | ROMANIA                   |    609638 | Manufacturer#1            | eX2phCtgj8wVd8U7oWYs6bQOayC             | 29-629-100-1429 | uests sleep carefully besides the patterns. carefully regular forges
   9961.34 | Supplier#000016272        | UNITED KINGDOM            |    666259 | Manufacturer#2            | MgSqMFihB5voR65MTjO9Gsu                 | 33-964-689-9063 | sts along the blithely ironic instructions detect blithely final courts. 
   9959.58 | Supplier#000039262        | GERMANY                   |    114260 | Manufacturer#3            | bI4ANb8NRA                              | 17-652-424-9680 |  unusual excuses nag. final
   9957.02 | Supplier#000063036        | RUSSIA                    |     13035 | Manufacturer#3            | YLphtDo355wSQWMmk,ZprfRAHm              | 32-799-935-5649 | round the fluffily close escapades. final accounts after the asymptotes 
   9954.71 | Supplier#000003147        | UNITED KINGDOM            |   1003146 | Manufacturer#1            | jIhW4pvcCF4K41rhP                       | 33-399-127-2845 | sleep fluffily after the furi
   9948.21 | Supplier#000068765        | RUSSIA                    |   1993707 | Manufacturer#4            | Py9MhRBj12LKW3A,JSZGlUiub3ebP0VLhJ5v    | 32-244-152-1558 | arefully silent notornis sleep carefully above the final requests. regular accounts nag sly
   9947.22 | Supplier#000082970        | GERMANY                   |   1307930 | Manufacturer#5            | dmnugre65mtZOAkDo                       | 17-871-227-1870 | y even packages about the slyly ironic excuses sublate ar
   9946.04 | Supplier#000055744        | ROMANIA                   |    680725 | Manufacturer#2            | dRRSaDvg ib vCKOvhiHl                   | 29-434-996-8849 | are platelets. pending depo
   9941.34 | Supplier#000072026        | UNITED KINGDOM            |   1972025 | Manufacturer#4            | 76usUx7kzzLL                            | 33-161-494-3924 |  beans. final, unusual foxes haggle furiously above the slyly special excuses. silently unu
    9939.3 | Supplier#000012086        | ROMANIA                   |    862069 | Manufacturer#1            | 1J3KiLGCU3                              | 29-275-848-9101 | ilent, special deposits. ironic requests boost furiously aroun
   9938.69 | Supplier#000048337        | RUSSIA                    |   1873282 | Manufacturer#3            | tXGAix6fSBfdQuOu4BBAQDsnVsCzxzFK8g1     | 32-566-156-5537 | ular pinto beans. slyly express theodolites sleep blithely
   9937.84 | Supplier#000005969        | ROMANIA                   |    380965 | Manufacturer#2            | ANDENSOSmk,miq23Xfb5RWt6dvUcvt6Qa       | 29-520-692-3537 | efully express instructions. regular requests against the slyly fin
      9937 | Supplier#000030065        | UNITED KINGDOM            |   1730064 | Manufacturer#2            | 5ibtYQpTYTTu6C2c6knFD9yu                | 33-520-380-3390 | latelets. notornis sleep slyly across the regular realms. final hockey players haggle across 
   9936.01 | Supplier#000064630        | FRANCE                    |   1114607 | Manufacturer#5            | cW3kNfLGiN2n7w84pIHEpTd4sewgpnW         | 16-782-698-5265 | . furiously express ideas boost across the regular requests. furiously final ideas haggle fl
   9935.47 | Supplier#000076753        | GERMANY                   |    551747 | Manufacturer#3            | LT9HmdIioA1SpoexZVJFctP18c4pRlyhnLZbQ   | 17-290-188-9818 | structions nag fluffily after the fluffily regular deposits. 
   9934.65 | Supplier#000094823        | RUSSIA                    |    619804 | Manufacturer#3            | zf3NBjU MxhG,fyl0VqmwQFRO               | 32-903-465-3245 | usly special accounts mold blithely around the quickly unusual accounts. careful
   9934.65 | Supplier#000094823        | RUSSIA                    |   1144800 | Manufacturer#3            | zf3NBjU MxhG,fyl0VqmwQFRO               | 32-903-465-3245 | usly special accounts mold blithely around the quickly unusual accounts. careful
