ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416390180.68285,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416390180.68285,pg_catalog,pg_db_role_setting,0,0,93824,0,0,0,0,0,0,0,0,0,281,93543,0,0,0,0
1416390180.68285,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_description,0,0,3149,0,0,0,0,0,0,0,0,0,883,6121,0,0,0,0
1416390180.68285,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_class,7051,1521551,556104,507653,1234,384,1262,373,309,74,7097,582567,5060,1163237,,,,
1416390180.68285,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_operator,0,0,172061,903875,0,0,0,0,0,0,4776,625052,4217,373053,,,,
1416390180.68285,pg_toast,pg_toast_12345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_attribute,1892,12900,456416,1029093,4574,120,4618,120,2470,344,17936,506248,4201,953980,,,,
1416390180.68285,public,lineitem,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416390180.68285,public,part,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416390180.68285,pg_catalog,pg_tablespace,0,0,15980,15980,0,0,0,0,0,0,466,15514,968,31064,,,,
1416390180.68285,pg_catalog,pg_statistic,0,0,126035,121280,984,2769,1050,2622,401,215,12743,116834,1466,269293,30762,122158,1354,146832
1416390180.68285,pg_catalog,pg_aggregate,0,0,11974,11974,0,0,0,0,0,0,890,11084,2024,18849,,,,
1416390180.68285,pg_catalog,pg_inherits,0,0,706,0,0,0,0,0,0,0,0,0,307,399,,,,
1416390180.68285,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_toast,pg_toast_2618,0,0,2324,7422,0,0,0,0,0,0,1381,1467,411,3337,,,,
1416390180.68285,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_toast,pg_toast_12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_database,1700,6500,76195,76195,0,0,0,0,0,0,201,77694,1258,121799,,,,
1416390180.68285,information_schema,sql_sizing_profiles,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416390180.68285,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_depend,0,0,29265,31484,5333,0,5394,0,6624,1378,5322,37588,7465,75805,,,,
1416390180.68285,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,public,supplier,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416390180.68285,pg_toast,pg_toast_12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_amproc,344,688,98161,154465,0,0,0,0,0,0,482,96523,881,218305,,,,
1416390180.68285,public,time_statistics,0,0,,,1,0,0,0,1,0,1,0,,,,,,
1416390180.68285,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_range,0,0,5388,0,0,0,0,0,0,0,0,0,2152,8624,,,,
1416390180.68285,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_opclass,344,344,135205,1521833,0,0,0,0,0,0,1052,603769,2162,165380,,,,
1416390180.68285,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416390180.68285,pg_catalog,pg_rewrite,0,0,5528,4376,384,0,384,0,110,54,2774,4841,1285,8143,1381,1467,822,6674
1416390180.68285,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_seclabel,0,0,3149,0,0,0,0,0,0,0,0,0,288,2861,0,0,0,0
1416390180.68285,pg_toast,pg_toast_12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416390180.68285,pg_toast,pg_toast_12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_event_trigger,0,0,1172,0,0,0,0,0,0,0,0,0,328,844,,,,
1416390180.68285,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416390180.68285,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416390180.68285,public,partsupp,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416390180.68285,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,public,customer,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416390180.68285,pg_catalog,pg_ts_config,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416390180.68285,pg_catalog,pg_cast,0,0,751376,178281,0,0,0,0,0,0,1009,177272,619,772304,,,,
1416390180.68285,pg_catalog,pg_amop,0,0,201265,293090,0,0,0,0,0,0,1480,291610,3274,425738,,,,
1416390180.68285,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_toast,pg_toast_12315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_type,0,0,532296,527038,1399,0,1399,0,360,37,3571,529746,5205,1093945,,,,
1416390180.68285,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416390180.68285,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_am,23392,23392,0,0,0,0,0,0,0,0,328,23064,0,0,,,,
1416390180.68285,public,nation,0,0,,,25,0,0,0,25,0,1,0,,,,,,
1416390180.68285,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_catalog,pg_namespace,974,82692,125978,103776,2,0,0,0,2,0,530,105197,1523,148377,,,,
1416390180.68285,pg_toast,pg_toast_2619,0,0,93145,311933,3654,0,3656,0,21,294,30762,122158,1354,146832,,,,
1416390180.68285,public,orders,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416390180.68285,pg_catalog,pg_authid,550,550,44660,44660,0,0,0,0,0,0,281,44929,1294,88026,,,,
1416390180.68285,pg_catalog,pg_default_acl,0,0,2824,0,0,0,0,0,0,0,0,0,296,2528,,,,
1416390180.68285,public,region,0,0,,,5,0,0,0,5,0,1,0,,,,,,
1416390180.68285,pg_catalog,pg_shdepend,0,0,3782,698,0,0,0,0,0,0,327,371,1247,3927,,,,
1416390180.68285,pg_catalog,pg_constraint,0,0,200,104,96,0,104,0,2,8,54,560,98,982,0,0,0,0
1416390180.68285,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416390180.68285,pg_catalog,pg_index,3430,313794,249888,355341,528,0,556,0,115,77,3068,359572,1679,285888,,,,
1416390180.68285,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,pg_toast,pg_toast_12325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390180.68285,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416390180.68285,pg_catalog,pg_proc,0,0,198355,293770,0,0,0,0,0,0,17177,197214,8290,430936,0,0,0,0
1416390240.6848,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416390240.6848,pg_catalog,pg_db_role_setting,0,0,94084,0,0,0,0,0,0,0,0,0,282,93802,0,0,0,0
1416390240.6848,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390240.6848,pg_catalog,pg_description,0,0,3149,0,0,0,0,0,0,0,0,0,883,6121,0,0,0,0
1416390240.6848,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416390240.6848,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
