BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#51'
	and p_type not like 'MEDIUM PLATED%'
	and p_size in (8, 2, 11, 31, 27, 47, 45, 32)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#24   | SMALL BURNISHED NICKEL    |     11 |          104
 Brand#12   | ECONOMY ANODIZED STEEL    |     31 |          100
 Brand#13   | LARGE POLISHED STEEL      |     11 |          100
 Brand#42   | PROMO BURNISHED NICKEL    |     27 |          100
 Brand#13   | MEDIUM BRUSHED COPPER     |     47 |           96
 Brand#45   | MEDIUM BRUSHED BRASS      |     31 |           96
 Brand#53   | ECONOMY POLISHED NICKEL   |      2 |           96
 Brand#32   | SMALL POLISHED NICKEL     |      2 |           95
 Brand#14   | SMALL BURNISHED COPPER    |     47 |           92
 Brand#15   | SMALL BURNISHED BRASS     |     47 |           92
 Brand#21   | MEDIUM BURNISHED COPPER   |     47 |           92
 Brand#31   | STANDARD PLATED COPPER    |     27 |           92
 Brand#32   | ECONOMY ANODIZED BRASS    |      8 |           92
 Brand#33   | PROMO BURNISHED NICKEL    |      8 |           92
 Brand#33   | SMALL ANODIZED COPPER     |     47 |           92
 Brand#35   | LARGE ANODIZED COPPER     |     32 |           92
 Brand#41   | PROMO PLATED TIN          |     32 |           92
 Brand#52   | STANDARD POLISHED COPPER  |     32 |           92
 Brand#53   | ECONOMY BRUSHED NICKEL    |     11 |           92
 Brand#53   | SMALL PLATED BRASS        |      8 |           92
 Brand#14   | MEDIUM POLISHED NICKEL    |      2 |           88
 Brand#14   | PROMO PLATED BRASS        |     32 |           88
 Brand#15   | STANDARD BRUSHED COPPER   |     47 |           88
 Brand#21   | STANDARD PLATED COPPER    |     32 |           88
 Brand#23   | MEDIUM POLISHED NICKEL    |     45 |           88
 Brand#24   | ECONOMY POLISHED TIN      |     47 |           88
